TCS,name,lat,lon,PHASE,PHASE_STATUS,PHASE_STATUS_TEXT
225,CHURCH ST & CHARLES ST E,43.66941000112138,-79.38249300266027,4,9.0,Begin Yellow Clearance
302,EASTERN AVE & LESLIE ST,43.661544999783345,-79.32947600296454,4,2.0,Begin Green
302,EASTERN AVE & LESLIE ST,43.661544999783345,-79.32947600296454,8,2.0,Begin Green
655,DAWES RD & GOWER ST,43.702255999216035,-79.2969300034866,4,2.0,Begin Green
655,DAWES RD & GOWER ST,43.702255999216035,-79.2969300034866,8,2.0,Begin Green
987,BIRCHMOUNT RD & HUNTINGWOOD DR,43.79043999645227,-79.30229499782428,3,2.0,Begin Green
848,RUNNYMEDE RD & ST JOHNS RD,43.66380699807464,-79.48139800570824,4,2.0,Begin Green
848,RUNNYMEDE RD & ST JOHNS RD,43.66380699807464,-79.48139800570824,8,2.0,Begin Green
247,PARLIAMENT ST & SHUTER ST,43.65694300019748,-79.36500199939917,2,10.0,End Yellow Clearance
247,PARLIAMENT ST & SHUTER ST,43.65694300019748,-79.36500199939917,6,10.0,End Yellow Clearance
156,KINGSTON RD & WARDEN AVE,43.68775899662031,-79.27091800373361,6,2.0,Begin Green
156,KINGSTON RD & WARDEN AVE,43.68775899662031,-79.27091800373361,6,2.0,Begin Green
412,LAWRENCE AVE E & KENNEDY RD,43.749496999048176,-79.2749339946496,3,2.0,Begin Green
412,LAWRENCE AVE E & KENNEDY RD,43.749496999048176,-79.2749339946496,7,2.0,Begin Green
413,LAWRENCE AVE E & MIDLAND AVE,43.75152099750581,-79.26505200495254,1,2.0,Begin Green
413,LAWRENCE AVE E & MIDLAND AVE,43.75152099750581,-79.26505200495254,2,10.0,End Yellow Clearance
413,LAWRENCE AVE E & MIDLAND AVE,43.75152099750581,-79.26505200495254,6,10.0,End Yellow Clearance
414,LAWRENCE AVE E & BRIMLEY RD,43.75352600203006,-79.25536699408468,5,10.0,End Yellow Clearance
414,LAWRENCE AVE E & BRIMLEY RD,43.75352600203006,-79.25536699408468,6,2.0,Begin Green
414,LAWRENCE AVE E & BRIMLEY RD,43.75352600203006,-79.25536699408468,6,2.0,Begin Green
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,2,8.0,Green Termination
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,2,9.0,Begin Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,2,9.0,Begin Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,2,9.0,Begin Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,6,8.0,Green Termination
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,6,9.0,Begin Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,6,9.0,Begin Yellow Clearance
419,LAWRENCE AVE E & GREENCEDAR CRCT,43.758184004356636,-79.2330769989999,6,9.0,Begin Yellow Clearance
420,LAWRENCE AVE E & MARKHAM RD,43.759821997457564,-79.22532400081766,2,9.0,Begin Yellow Clearance
420,LAWRENCE AVE E & MARKHAM RD,43.759821997457564,-79.22532400081766,6,2.0,Begin Green
690,WARDEN AVE & COMSTOCK RD,43.72153200001564,-79.28499300487444,4,9.0,Begin Yellow Clearance
690,WARDEN AVE & COMSTOCK RD,43.72153200001564,-79.28499300487444,8,9.0,Begin Yellow Clearance
694,WARDEN AVE & ELLESMERE RD,43.76119300353126,-79.30075100302867,5,8.0,Green Termination
694,WARDEN AVE & ELLESMERE RD,43.76119300353126,-79.30075100302867,5,9.0,Begin Yellow Clearance
358,DANFORTH AVE & WARDEN AVE,43.69436499771531,-79.27365000361921,4,2.0,Begin Green
358,DANFORTH AVE & WARDEN AVE,43.69436499771531,-79.27365000361921,8,2.0,Begin Green
693,ELLESMERE RD & PHARMACY AVE,43.759031003240054,-79.31018800299499,1,10.0,End Yellow Clearance
480,ST CLAIR AVE W & BATHURST ST,43.68316699919103,-79.41830099507277,3,10.0,End Yellow Clearance
66,DUNDAS ST W & BAY ST,43.65571499692397,-79.38376599653549,4,2.0,Begin Green
66,DUNDAS ST W & BAY ST,43.65571499692397,-79.38376599653549,4,2.0,Begin Green
66,DUNDAS ST W & BAY ST,43.65571499692397,-79.38376599653549,8,2.0,Begin Green
66,DUNDAS ST W & BAY ST,43.65571499692397,-79.38376599653549,8,2.0,Begin Green
483,DUNDAS ST W & CHESTNUT ST,43.655240000720475,-79.38606000048009,4,2.0,Begin Green
483,DUNDAS ST W & CHESTNUT ST,43.655240000720475,-79.38606000048009,4,2.0,Begin Green
483,DUNDAS ST W & CHESTNUT ST,43.655240000720475,-79.38606000048009,8,2.0,Begin Green
483,DUNDAS ST W & CHESTNUT ST,43.655240000720475,-79.38606000048009,8,2.0,Begin Green
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,4,8.0,Green Termination
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,4,9.0,Begin Yellow Clearance
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,4,9.0,Begin Yellow Clearance
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,4,9.0,Begin Yellow Clearance
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,8,8.0,Green Termination
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,8,9.0,Begin Yellow Clearance
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,8,9.0,Begin Yellow Clearance
28,QUEEN ST E & VICTORIA ST,43.652682002327545,-79.37809099757519,8,9.0,Begin Yellow Clearance
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,4,8.0,Green Termination
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,4,9.0,Begin Yellow Clearance
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,4,9.0,Begin Yellow Clearance
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,8,8.0,Green Termination
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,8,9.0,Begin Yellow Clearance
29,YONGE ST & FRONT ST,43.64688400103595,-79.37697399692091,8,9.0,Begin Yellow Clearance
291,DUNDAS ST E & BOULTON AVE,43.66318299568836,-79.34821900393737,8,2.0,Begin Green
305,BATHURST ST & DUPONT ST,43.673150001681854,-79.41439099549012,4,2.0,Begin Green
305,BATHURST ST & DUPONT ST,43.673150001681854,-79.41439099549012,4,2.0,Begin Green
305,BATHURST ST & DUPONT ST,43.673150001681854,-79.41439099549012,8,2.0,Begin Green
305,BATHURST ST & DUPONT ST,43.673150001681854,-79.41439099549012,8,2.0,Begin Green
381,DAVENPORT RD & BEDFORD RD,43.674373999543974,-79.39984300544339,1,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,2,8.0,Green Termination
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,2,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,2,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,2,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,6,8.0,Green Termination
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,6,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,6,9.0,Begin Yellow Clearance
555,QUEEN ST W & OSSINGTON AVE,43.64420400038915,-79.41886099435742,6,9.0,Begin Yellow Clearance
606,DUFFERIN ST & SYLVAN AVE,43.655209997991996,-79.43356799909492,4,2.0,Begin Green
606,DUFFERIN ST & SYLVAN AVE,43.655209997991996,-79.43356799909492,8,2.0,Begin Green
631,SHEPPARD AVE W & WILSON HEIGHTS BLVD,43.751663001010726,-79.45675100192112,1,9.0,Begin Yellow Clearance
142,MOUNT PLEASANT RD & LAWRENCE AVE E,43.726341999698384,-79.39640000116013,4,2.0,Begin Green
58,YONGE ST & YONGE BLVD,43.73436099686689,-79.40457299418838,4,10.0,End Yellow Clearance
58,YONGE ST & YONGE BLVD,43.73436099686689,-79.40457299418838,8,10.0,End Yellow Clearance
328,BLOOR ST W & KEELE ST,43.65470700095028,-79.4600479973423,7,10.0,End Yellow Clearance
905,EGLINTON AVE W & JANE ST,43.684476003946784,-79.49882300054006,5,10.0,End Yellow Clearance
140,MOUNT PLEASANT RD & BLYTHWOOD RD,43.71788999597474,-79.39415599761452,3,9.0,Begin Yellow Clearance
854,DUPLEX AVE & CASTLEFIELD AVE,43.71148699622137,-79.40125799651248,4,2.0,Begin Green
854,DUPLEX AVE & CASTLEFIELD AVE,43.71148699622137,-79.40125799651248,8,2.0,Begin Green
613,DUFFERIN ST & GLENCAIRN AVE,43.706982004003905,-79.45317999478085,2,10.0,End Yellow Clearance
613,DUFFERIN ST & GLENCAIRN AVE,43.706982004003905,-79.45317999478085,6,10.0,End Yellow Clearance
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,4,8.0,Green Termination
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,4,9.0,Begin Yellow Clearance
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,4,9.0,Begin Yellow Clearance
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,8,8.0,Green Termination
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,8,9.0,Begin Yellow Clearance
873,DUFFERIN ST & PLAYFAIR AVE,43.7107100003829,-79.45400999580659,8,9.0,Begin Yellow Clearance
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,4,8.0,Green Termination
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,4,9.0,Begin Yellow Clearance
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,4,9.0,Begin Yellow Clearance
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,8,8.0,Green Termination
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,8,9.0,Begin Yellow Clearance
321,BLOOR ST W & BATHURST ST,43.66511499581122,-79.41121200265817,8,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,2,8.0,Green Termination
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,2,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,2,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,2,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,4,10.0,End Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,6,8.0,Green Termination
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,6,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,6,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,6,9.0,Begin Yellow Clearance
509,BLOOR ST W & BRUNSWICK AVE,43.66591399563903,-79.40747299612555,8,10.0,End Yellow Clearance
572,CHURCH ST & ISABELLA ST,43.668347997076914,-79.38205599415171,4,2.0,Begin Green
751,SHEPPARD AVE E & BIRCHMOUNT RD,43.78105400259915,-79.29810599748798,5,9.0,Begin Yellow Clearance
673,BATHURST ST & ELLERSLIE AVE,43.762444003050426,-79.44017100604175,5,10.0,End Yellow Clearance
675,BATHURST ST & FINCH AVE W,43.77385899667598,-79.44300799798621,3,10.0,End Yellow Clearance
675,BATHURST ST & FINCH AVE W,43.77385899667598,-79.44300799798621,7,10.0,End Yellow Clearance
675,BATHURST ST & FINCH AVE W,43.77385899667598,-79.44300799798621,7,10.0,End Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,4,8.0,Green Termination
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,4,9.0,Begin Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,4,9.0,Begin Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,4,9.0,Begin Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,8,8.0,Green Termination
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,8,9.0,Begin Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,8,9.0,Begin Yellow Clearance
527,JANE ST & LAMBTON AVE,43.681093997437344,-79.49773999825021,8,9.0,Begin Yellow Clearance
433,DIXON RD & ROYAL YORK RD,43.69982099709033,-79.53427199601914,3,9.0,Begin Yellow Clearance
525,JANE ST & ALLIANCE AVE,43.67620100351126,-79.49570800000761,1,2.0,Begin Green
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,2,10.0,End Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,6,10.0,End Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,2,8.0,Green Termination
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,2,9.0,Begin Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,2,9.0,Begin Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,2,9.0,Begin Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,6,8.0,Green Termination
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,6,9.0,Begin Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,6,9.0,Begin Yellow Clearance
710,ISLINGTON AVE & SUMMITCREST DR,43.68318800288931,-79.54050100299129,6,9.0,Begin Yellow Clearance
320,BATHURST ST & WILSON AVE,43.73735400234856,-79.43400500463021,2,2.0,Begin Green
320,BATHURST ST & WILSON AVE,43.73735400234856,-79.43400500463021,2,2.0,Begin Green
798,CASTLEFIELD AVE & KINCORT ST,43.69701199623468,-79.46797400093342,4,10.0,End Yellow Clearance
798,CASTLEFIELD AVE & KINCORT ST,43.69701199623468,-79.46797400093342,8,10.0,End Yellow Clearance
834,HARBORD ST & BRUNSWICK AVE,43.662259999894175,-79.40603700189665,2,10.0,End Yellow Clearance
834,HARBORD ST & BRUNSWICK AVE,43.662259999894175,-79.40603700189665,6,10.0,End Yellow Clearance
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,4,8.0,Green Termination
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,4,9.0,Begin Yellow Clearance
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,4,9.0,Begin Yellow Clearance
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,8,8.0,Green Termination
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,8,9.0,Begin Yellow Clearance
956,KEELE ST & CANARCTIC DR,43.77521300036408,-79.49404800017915,6,9.0,Begin Yellow Clearance
533,SHEPPARD AVE W & JANE ST,43.73938899564581,-79.5132209984919,2,2.0,Begin Green
533,SHEPPARD AVE W & JANE ST,43.73938899564581,-79.5132209984919,2,2.0,Begin Green
533,SHEPPARD AVE W & JANE ST,43.73938899564581,-79.5132209984919,6,2.0,Begin Green
533,SHEPPARD AVE W & JANE ST,43.73938899564581,-79.5132209984919,6,2.0,Begin Green
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,2,10.0,End Yellow Clearance
637,WESTON RD & BRADSTOCK RD,43.73898900351889,-79.53945400100096,6,10.0,End Yellow Clearance
712,ISLINGTON AVE & 401 C E ISLINGTON RAMP,43.70810100190978,-79.55175599791306,2,10.0,End Yellow Clearance
712,ISLINGTON AVE & 401 C E ISLINGTON RAMP,43.70810100190978,-79.55175599791306,6,10.0,End Yellow Clearance
707,ISLINGTON AVE & RATHBURN RD,43.662411002249485,-79.53118900405936,5,10.0,End Yellow Clearance
733,KIPLING AVE & WESTHUMBER BLVD,43.72813899865471,-79.57466000079037,4,10.0,End Yellow Clearance
733,KIPLING AVE & WESTHUMBER BLVD,43.72813899865471,-79.57466000079037,8,10.0,End Yellow Clearance
671,BATHURST ST & YORK DOWNS DR,43.74724700033855,-79.43647600072879,4,10.0,End Yellow Clearance
671,BATHURST ST & YORK DOWNS DR,43.74724700033855,-79.43647600072879,8,10.0,End Yellow Clearance
339,BLOOR ST W & ISLINGTON AVE,43.64464800248367,-79.5234379984697,3,10.0,End Yellow Clearance
340,BLOOR ST W & JACKSON AVE,43.64802799805505,-79.50835600235881,2,8.0,Green Termination
340,BLOOR ST W & JACKSON AVE,43.64802799805505,-79.50835600235881,2,9.0,Begin Yellow Clearance
340,BLOOR ST W & JACKSON AVE,43.64802799805505,-79.50835600235881,6,8.0,Green Termination
340,BLOOR ST W & JACKSON AVE,43.64802799805505,-79.50835600235881,6,9.0,Begin Yellow Clearance
741,SHEPPARD AVE E & WILLOWDALE AVE,43.76399599740419,-79.3996869988638,5,9.0,Begin Yellow Clearance
801,ROGERS RD & SILVERTHORN AVE,43.682774998886124,-79.46332100408723,2,9.0,Begin Yellow Clearance
801,ROGERS RD & SILVERTHORN AVE,43.682774998886124,-79.46332100408723,6,9.0,Begin Yellow Clearance
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,3,10.0,End Yellow Clearance
398,LAWRENCE AVE E & BURNVIEW CRES,43.75666099769182,-79.24018799955188,4,10.0,End Yellow Clearance
398,LAWRENCE AVE E & BURNVIEW CRES,43.75666099769182,-79.24018799955188,8,10.0,End Yellow Clearance
404,LAWRENCE AVE E & UNDERHILL DR,43.74079000357739,-79.32470499874397,5,2.0,Begin Green
404,LAWRENCE AVE E & UNDERHILL DR,43.74079000357739,-79.32470499874397,6,2.0,Begin Green
404,LAWRENCE AVE E & UNDERHILL DR,43.74079000357739,-79.32470499874397,6,2.0,Begin Green
409,LAWRENCE AVE E & WARDEN AVE,43.74537599650476,-79.29472999762565,1,10.0,End Yellow Clearance
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,4,8.0,Green Termination
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,4,9.0,Begin Yellow Clearance
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,4,9.0,Begin Yellow Clearance
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,8,8.0,Green Termination
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,8,9.0,Begin Yellow Clearance
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,8,9.0,Begin Yellow Clearance
875,BURNHAMTHORPE RD & THE WEST MALL,43.64455199734119,-79.56724999977669,3,10.0,End Yellow Clearance
52,YONGE ST & BLYTHWOOD RD,43.71660499690904,-79.40048100471502,3,9.0,Begin Yellow Clearance
223,RICHMOND ST E & PARLIAMENT ST,43.65455900207208,-79.36402299817387,4,2.0,Begin Green
223,RICHMOND ST E & PARLIAMENT ST,43.65455900207208,-79.36402299817387,8,2.0,Begin Green
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,1,10.0,End Yellow Clearance
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,3,2.0,Begin Green
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,5,10.0,End Yellow Clearance
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,7,2.0,Begin Green
722,WARDEN AVE & BAMBURGH CRCL,43.811635997383114,-79.3234139980005,2,10.0,End Yellow Clearance
722,WARDEN AVE & BAMBURGH CRCL,43.811635997383114,-79.3234139980005,6,10.0,End Yellow Clearance
879,MARTIN GROVE RD & RATHBURN RD,43.65703499848566,-79.55524599464096,2,2.0,Begin Green
879,MARTIN GROVE RD & RATHBURN RD,43.65703499848566,-79.55524599464096,6,2.0,Begin Green
900,DUPONT ST & SHAW ST,43.67059500329028,-79.42661099997697,2,2.0,Begin Green
900,DUPONT ST & SHAW ST,43.67059500329028,-79.42661099997697,6,2.0,Begin Green
325,DUFFERIN ST & BLOOR ST W,43.659882998699196,-79.43536499449779,5,9.0,Begin Yellow Clearance
108,AVENUE RD & DAVENPORT RD,43.674724004454006,-79.39660499630713,2,10.0,End Yellow Clearance
108,AVENUE RD & DAVENPORT RD,43.674724004454006,-79.39660499630713,4,9.0,Begin Yellow Clearance
108,AVENUE RD & DAVENPORT RD,43.674724004454006,-79.39660499630713,6,10.0,End Yellow Clearance
108,AVENUE RD & DAVENPORT RD,43.674724004454006,-79.39660499630713,8,10.0,End Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,2,8.0,Green Termination
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,2,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,2,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,2,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,6,8.0,Green Termination
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,6,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,6,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,6,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,9,8.0,Green Termination
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,9,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,9,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,9,9.0,Begin Yellow Clearance
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,9,9.0,Begin Yellow Clearance
258,DUNDAS ST E & SHERBOURNE ST,43.65829399860894,-79.37103199969748,2,2.0,Begin Green
258,DUNDAS ST E & SHERBOURNE ST,43.65829399860894,-79.37103199969748,6,2.0,Begin Green
868,LESLIE ST & FINCH AVE E,43.790011996195446,-79.36806700042614,1,10.0,End Yellow Clearance
868,LESLIE ST & FINCH AVE E,43.790011996195446,-79.36806700042614,4,10.0,End Yellow Clearance
868,LESLIE ST & FINCH AVE E,43.790011996195446,-79.36806700042614,8,10.0,End Yellow Clearance
897,DON MILLS RD & HAVENBROOK BLVD,43.76957099998437,-79.34653099473528,2,10.0,End Yellow Clearance
897,DON MILLS RD & HAVENBROOK BLVD,43.76957099998437,-79.34653099473528,6,10.0,End Yellow Clearance
634,DON MILLS RD & DUNCAN MILL RD,43.761751000891344,-79.34722900465728,5,10.0,End Yellow Clearance
627,SHEPPARD AVE E & DON MILLS RD,43.77510700400829,-79.34704000209697,4,10.0,End Yellow Clearance
627,SHEPPARD AVE E & DON MILLS RD,43.77510700400829,-79.34704000209697,8,10.0,End Yellow Clearance
401,LAWRENCE AVE E & THE DONWAY W,43.736507002179536,-79.34654599399197,7,2.0,Begin Green
